Golang Golang | w_freq: 2 - 2 | wiki_freq: 21 - 11 | sentence_idx: 2076 | align_1: 4-3 | align_2: 5-8 | entity: Golang - none |    IronFunctions is written on Golang and really supports functions in any language . ||| IronFunctions 是 在 Golang 上 编写 的 ， 并且 真正 支持 任何 语言 的 函数 。 
Keiss Keiss | w_freq: 1 - 1 | wiki_freq: 71 - 0 | sentence_idx: 953699 | align_1: 9-7 | align_2: 10-11 | entity: Keiss - none |    " I can not in any case agree with Keiss that my whole conception of the external world has been derived from perceptions . ||| “ 无论如何 ， 我 不 能 同意 Keiss 的 观点 ， 即 我 对外部 世界 的 整个 概念 都 源于 感知 。 

Pattinson Pattinson | w_freq: 11 - 3 | wiki_freq: 1384 - 6 | sentence_idx: 955715 | align_1: 1-3 | align_2: 2-7 | entity: Robert Pattinson - none |    Robert Pattinson knows he needs to stop talking about masturbation . ||| 罗伯特·帕丁森 （ Robert Pattinson 艺术 字 ） 知道 他 需要 停止 谈论 手淫 。 

Macalester 马卡莱斯特 | w_freq: 2 - 1 | wiki_freq: 741 - 0 | sentence_idx: 955724 | align_1: 15-13 | align_2: 16-18 | entity: Macalester - 马卡莱斯特 |    If I do n’t have any additional questions , why should I get on the Macalester mailing list ? ||| 问 ： 如果 我 没有 其他 问题 了 ， 为什么 我 还要 加入 马卡莱斯特 的 邮件 列表 ( mailing list ) ？ 

ladders 诃萨 | w_freq: 17 - 24 | wiki_freq: 3022 - 5 | sentence_idx: 955977 | align_1: 6-7 | align_2: 7-29 | entity: none - 菩萨摩 诃萨 |    Make sure your straight and adjustable ladders have both slip-resistant feet , and you are wearing proper shoes for your task . ||| “ 庆喜 当 知 ！ 是 菩萨摩 诃萨 自修 布施 波罗蜜多 乃至 般 若 波罗蜜多 ， 亦 教 他 修 布施 波罗蜜多 乃至 般 若 波罗蜜多 ； 自住 内空 乃至 无性 自 性空 ， 亦 教 他 住 内空 乃至 无性 自 性空 ； 自住 真 如 乃至 不思议界 ， 亦 教 他 住真 如 乃至 不思议界 ； 自住苦 、 集 、 灭 、 道 圣谛 ， 亦 教 他 住苦 、 集 、 灭 、 道 圣谛 ； 自修 四 念 住 乃至 八圣道支 ， 亦 教 他 修 四 念 住 乃至 八圣道支 ； 自修 四 静虑 、 四无量 、 四无色定 ， 亦 教 他 修 四 静虑 、 四无量 、 四无色定 ； 自 修空 、 无相 、 无愿 解脱 门 ， 亦 教 他 修空 、 无相 、 无愿解 脱门 ； 自修 八 解脱 乃至 十 遍 处 ， 亦 教 他 修八 解脱 乃至 十遍处 ； 自修 极喜 地 乃至 法云 地 ， 亦 教 他 修极 喜 地 乃至 法云 地 ； 自修 一切 陀罗尼门 、 三摩地门 ， 亦 教 他 修 一切 陀罗尼门 、 三摩地门 ； 自修 五 眼 、 六 神通 ， 亦 教 他 修 五 眼 、 六 神通 ； 自修 如来 十力 乃至 十八 佛 不 共法 ， 亦 教 他 修如 来 十力 乃至 十八 佛 不 共法 ； 自修 三十二相 、 八十 随 好 ， 亦 教 他 修 三十二相 、 八十 随 好 ； 自修 无 忘 失法 、 恒住 舍性 ， 亦 教 他 修 无 忘 失法 、 恒住 舍性 ； 自修 一切 智 、 道 相智 、 一切 相智 ， 亦 教 他 修 一切 智 、 道 相智 、 一切 相智 ； 自修 菩萨 摩诃 萨行 ， 亦 教 他 修 菩萨 摩诃 萨行 ； 自修无上 正 等 菩提 ， 亦 教 他 修 无上 正 等 菩提 ； 自修 一切 智智 ， 亦 教 他 修 一切 智智 。 

ladders 菩萨摩 | w_freq: 17 - 26 | wiki_freq: 3022 - 2 | sentence_idx: 955977 | align_1: 6-6 | align_2: 7-29 | entity: none - 菩萨摩 诃萨 |    Make sure your straight and adjustable ladders have both slip-resistant feet , and you are wearing proper shoes for your task . ||| “ 庆喜 当 知 ！ 是 菩萨摩 诃萨 自修 布施 波罗蜜多 乃至 般 若 波罗蜜多 ， 亦 教 他 修 布施 波罗蜜多 乃至 般 若 波罗蜜多 ； 自住 内空 乃至 无性 自 性空 ， 亦 教 他 住 内空 乃至 无性 自 性空 ； 自住 真 如 乃至 不思议界 ， 亦 教 他 住真 如 乃至 不思议界 ； 自住苦 、 集 、 灭 、 道 圣谛 ， 亦 教 他 住苦 、 集 、 灭 、 道 圣谛 ； 自修 四 念 住 乃至 八圣道支 ， 亦 教 他 修 四 念 住 乃至 八圣道支 ； 自修 四 静虑 、 四无量 、 四无色定 ， 亦 教 他 修 四 静虑 、 四无量 、 四无色定 ； 自 修空 、 无相 、 无愿 解脱 门 ， 亦 教 他 修空 、 无相 、 无愿解 脱门 ； 自修 八 解脱 乃至 十 遍 处 ， 亦 教 他 修八 解脱 乃至 十遍处 ； 自修 极喜 地 乃至 法云 地 ， 亦 教 他 修极 喜 地 乃至 法云 地 ； 自修 一切 陀罗尼门 、 三摩地门 ， 亦 教 他 修 一切 陀罗尼门 、 三摩地门 ； 自修 五 眼 、 六 神通 ， 亦 教 他 修 五 眼 、 六 神通 ； 自修 如来 十力 乃至 十八 佛 不 共法 ， 亦 教 他 修如 来 十力 乃至 十八 佛 不 共法 ； 自修 三十二相 、 八十 随 好 ， 亦 教 他 修 三十二相 、 八十 随 好 ； 自修 无 忘 失法 、 恒住 舍性 ， 亦 教 他 修 无 忘 失法 、 恒住 舍性 ； 自修 一切 智 、 道 相智 、 一切 相智 ， 亦 教 他 修 一切 智 、 道 相智 、 一切 相智 ； 自修 菩萨 摩诃 萨行 ， 亦 教 他 修 菩萨 摩诃 萨行 ； 自修无上 正 等 菩提 ， 亦 教 他 修 无上 正 等 菩提 ； 自修 一切 智智 ， 亦 教 他 修 一切 智智 。 

Degrees Degrees | w_freq: 33 - 17 | wiki_freq: 4212 - 36 | sentence_idx: 956317 | align_1: 12-10 | align_2: 13-21 | entity: Degrees - none |    " Thank God I Found You " ( featuring Joe & 98 Degrees ) ||| Thank God I Found You - Featuring Joe & 98 Degrees （ * 全 美 热门 单曲榜 1周 冠军 ， 2000 ） 

Neoliberalism 自由主义史 | w_freq: 4 - 1 | wiki_freq: 172 - 0 | sentence_idx: 956778 | align_1: 8-7 | align_2: 9-13 | entity: History of Neoliberalism - none |    As David Harvey described in his History of Neoliberalism , ||| 正如 大卫·哈维 在 他 的 《 新 自由主义史 》 中 所 描述 的 ： 

OLED OLED | w_freq: 28 - 28 | wiki_freq: 1070 - 228 | sentence_idx: 957182 | align_1: 2-2 | align_2: 3-7 | entity: OLED - none |    Laser and OLED sources are still emerging technologies but could also support the development of new functionalities : ||| 激光 和 OLED （ 有 机LED ） 光源 仍然 是 新兴 技术 ， 但 也 可以 支持 新 功能 的 开发 ： 

Tuna 金枪鱼 | w_freq: 8 - 45 | wiki_freq: 2459 - 179 | sentence_idx: 957317 | align_1: 20-17 | align_2: 21-22 | entity: Southern Bluefin Tuna - none |    In the last decade , the CCSBT has introduced mandatory Catch Documentation Schemes , enabling the traceability of Southern Bluefin Tuna and ensuring that fish caught outside of the quota system can not be sold . ||| 在 过去 十 年中 ， CCSBT 实行 了 强制性 的 渔获量 文件 制度 ， 使 南方 蓝鳍 金枪鱼 能够 被 追踪 ， 并 确保 在 配额 制度 之外 捕捞 的 鱼 不 能 被 出售 。 

EUSS EUSS | w_freq: 2 - 2 | wiki_freq: 7 - 0 | sentence_idx: 959618 | align_1: 13-10 | align_2: 14-15 | entity: EUSS - none |    “ The focus should be on offering reassurances and avoiding misconceptions about the EUSS and on ensuring that EU member states step up and provide a similar level of reassurance for UK nationals . ” ||| “ 重点 应该 放 在 提供 保证 和 避免 对 EUSS 的 误解 上 ， 并 确保 欧盟 成员国 加紧 为 英国 国民 提供 类似 水平 的 保证 。 

Kodoma Kodoma | w_freq: 1 - 1 | wiki_freq: 3 - 0 | sentence_idx: 960326 | align_1: 4-4 | align_2: 5-13 | entity: Kodoma - none |    Forcing herself to forget Kodoma 's embarrassing remark , she returned her attention on the couple . ||| 强迫 自己 忘记 和 Kodoma （ 小 玉姐 ） 那 令 人 尴尬 的 对话 ， 她 把 自己 的 注意力 移回 那 一对 夫妇 那里 。 

Fishburne Fishburne | w_freq: 2 - 1 | wiki_freq: 695 - 5 | sentence_idx: 961432 | align_1: 1-3 | align_2: 2-11 | entity: Laurence Fishburne - none |    Laurence Fishburne What 's Love Got to Do with It ‡ ||| 劳伦斯·菲什伯恩 （ Laurence Fishburne ） 《 与 爱 何干 》 （ What's Love Got to Do with It ） 

Hosanna 散那 | w_freq: 3 - 6 | wiki_freq: 427 - 3 | sentence_idx: 962115 | align_1: 7-11 | align_2: 8-25 | entity: Hosanna - none |    The people began to shout , “ Hosanna to the Son of David ! ” ||| 前行 后 随 的 众人 喊 着 说 : “ 和 散那 ( 原有 求救 的 意思 , 在 此 是 称 颂 的话 ) 归于 大卫 的 子孙 ! 

Cop Cop | w_freq: 3 - 2 | wiki_freq: 4409 - 41 | sentence_idx: 962136 | align_1: 13-13 | align_2: 14-19 | entity: Giant Cop - none |    One of the most fun VR experiences I ’ve tried is called Giant Cop . ||| 我 尝试 过 的 最 有趣 的 VR 体验 之一 就是 《 Giant Cop ( 巨人 警察 ) 》 。 

EARTH 末宗 | w_freq: 8 - 1 | wiki_freq: 148 - 4 | sentence_idx: 962446 | align_1: 6-2 | align_2: 7-13 | entity: EARTH - 何以 末宗 |    Why would it say let the EARTH bring forth ? ||| 然 何以 末宗 说 「 亦 有 中 有 」 ， 「 大地 劫住 。 

Memorandum 备忘录 | w_freq: 29 - 190 | wiki_freq: 4908 - 2504 | sentence_idx: 967682 | align_1: 14-18 | align_2: 15-22 | entity: Secret International Memorandum - none |    Russian sources , meanwhile , say the two men signed a “ Secret International Memorandum about the creation of the new planetary religion and the NEW WORLD ORDER , ” and that this would come into force May 1st , 2016 . ||| 与此同时 ， 俄罗斯 的 消息 来源 说 ， 这 两 个人 签署 了 一 份 “ 秘密 国际 备忘录 ， 内容 是 关于 创立 一个 新 的 全球 宗教 以及 世界 新 秩序 ， ” 并且 这 份 备忘录 将 于 2016年 5月 1日 起 生效 。 

kkk 3K | w_freq: 1 - 7 | wiki_freq: 2 - 124 | sentence_idx: 967869 | align_1: 1-4 | align_2: 2-20 | entity: none - 3K 党 |    the kkk took my baby away » ||| 我 第一 次 知道 3K 党 ， 是 因为 雷蒙斯 有 一 首 歌 名字 就 叫 “ The KKK Took My Baby Away ” 。 

Prism Prism | w_freq: 10 - 6 | wiki_freq: 2503 - 133 | sentence_idx: 968296 | align_1: 14-14 | align_2: 15-20 | entity: Prism - none |    But still , if we talk about abusive interference in individuals ' rights , Prism does the same . ||| 但是 ， 如果 我们 谈 到 权力 对 个人 权利 的 干涉 ， “ Prism ” 所 做 的 也 是 一样 的 。 

Ebola 埃博拉 | w_freq: 166 - 158 | wiki_freq: 4419 - 302 | sentence_idx: 969054 | align_1: 9-7 | align_2: 10-15 | entity: Ebola - none |    The agency has recognised significant progress in beating back Ebola but warned on Friday that the crisis was still " extremely alarming " . ||| 该 机构 已经 认识 到 在 击败 埃博拉 病毒 方面 取得 了 重大 进展 ， 但 周五 警告 说 危机 仍然 “ 非常 惊人 ” 。 

L’Espadon Espadon | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 971080 | align_1: 15-19 | align_2: 16-24 | entity: L’Espadon - none |    When he opened the hotel 's new restaurant , in 1956 , Charles named it L’Espadon . ||| 正 因为 如此 ， 在 1956年 酒店 新 餐厅 开业 时 ， 查尔斯 将 其 命名 为 L ’ Espadon （ 剑 鱼 ） 。 

RMIT RMIT | w_freq: 4 - 4 | wiki_freq: 1769 - 12 | sentence_idx: 974814 | align_1: 6-6 | align_2: 7-10 | entity: RMIT - none |    “ When I first came to RMIT I did n’t even know we had an art collection , ” she said . ||| “ 当 我 第一 次 来到 RMIT 的 时候 ， 我 甚至 不 知道 我们 有 如此 丰富 的 艺术 收藏 ， ” 她 说 。 

Saraswati Saraswati | w_freq: 1 - 1 | wiki_freq: 3855 - 5 | sentence_idx: 975035 | align_1: 5-5 | align_2: 6-9 | entity: Saraswati - none |    If someone wants knowledge , Saraswati will come in . ||| 如果 有人 渴求 知识 ， Saraswati （ 萨罗斯瓦蒂 ） 会 来 。 

Amazoned 亚马逊化 | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 976574 | align_1: 5-3 | align_2: 6-8 | entity: none - 亚马逊化 |    With fears of being “ Amazoned , ” some retailers have even adopted a non-AWS Cloud policy . ||| 由于 担心 “ 亚马逊化 ” 的 供应商 锁定 ， 一些 零售商 甚至 采用 了 非AWS云 策略 。 

Israelite 以色列人 | w_freq: 40 - 796 | wiki_freq: 3404 - 1452 | sentence_idx: 979355 | align_1: 13-17 | align_2: 14-25 | entity: Israelite - 以色列人 |    In the old covenant the sin offering made atonement by bringing back the Israelite to his share in that covenant . ||| 这样 作 的话 ， 等于 是 舍 了 实体 而 去 取 影子 ； 但 事实上 ， 以色列人 该 作 的 是 " 由 影子 来 转向 实体 " 。 

Asgard 矢语 | w_freq: 3 - 23 | wiki_freq: 2045 - 0 | sentence_idx: 980799 | align_1: 13-15 | align_2: 14-21 | entity: Asgard - none |    Swear by the World-Tree that thou wilt lure Iduna beyond the wall of Asgard . ||| 相关 词语 ： 发誓 ， 海誓山盟 ， 立誓 ， 沥血 以 誓 ， 起誓 ， 矢语 发誓 ， 誓不两立 ， 矢誓 ， 

Lacerta Lacerta | w_freq: 2 - 2 | wiki_freq: 332 - 11 | sentence_idx: 981735 | align_1: 4-5 | align_2: 5-12 | entity: Lacerta - none |    Please call me “ Lacerta ” , this is the name I generally use when I ’m among humans and talk with them . ||| 请 叫 我 「勒斯塔 （ Lacerta ， 意 为 蜥蜴 属 ） 」 好 了 ， 这是 当 我 在 人类 当中 走动 并 和 他们 谈话 的 时候 通常 用 的 名字 。 

Henkel Henkel | w_freq: 41 - 3 | wiki_freq: 1542 - 8 | sentence_idx: 983878 | align_1: 5-3 | align_2: 6-11 | entity: Henkel - Henkel |    In my time here at Henkel I ’ve learned how to handle that and how to cope with the pressure that comes with it . ||| 在 汉高 （ Henkel ） 的 这 段 时间 里 ， 我 已经 学会 了 如何 处理 该 问题 以及 如何 应对 随之而来 的 压力 。 

Mishra Mishra | w_freq: 2 - 1 | wiki_freq: 4777 - 11 | sentence_idx: 984042 | align_1: 2-3 | align_2: 3-7 | entity: Mishra - none |    According to Mishra , “ Some believe machines will replace humans , and others believe machines will merely supplement humans . ||| 根据 米斯拉 ( Mishra ) 的 说法 ： “ 有些 人 相信 机器 将 取代 人类 ， 而 另 一些 人 则 认为 机器 只 会 补充 人类 。 

Gedolot 托 | w_freq: 1 - 23 | wiki_freq: 102 - 1855 | sentence_idx: 989540 | align_1: 11-41 | align_2: 12-90 | entity: Gedolot - none |    This is also the ruling of the Behag ( Ba'al Halakhot Gedolot ) . ||| ） （ 看 ） （ 看 ） （ 我 ） （ 发 ） （ 现 ） （ 了 ） （ 什 ） （ 么 ） （ 魔 ） （ 神 ） （ 柱 ） （ 巴 ） （ 巴 ） （ 托 ） （ 斯 ） （ ， ） （ 而 ） （ 且 ） （ 还 ） （ 是 ） （ 本 ） （ 体 ） （ 必 ） （ 须 ） （ 要 ） （ 确 ） （ 认 ） （ 一 ） （ 下 ） （ 了 ） （ 。 

Fallout Fallout | w_freq: 15 - 12 | wiki_freq: 2698 - 24 | sentence_idx: 991727 | align_1: 7-7 | align_2: 8-12 | entity: Fallout 3 - none |    " We feel that we 're doing Fallout 3 having done one and two , even though we did n't . ||| " 我们 感觉 好像 已经 做 了 Fallout 1,2 才 来 做 第三 集 的 ， 虽然 我们 并 没有 。 

Correspondence Correspondence | w_freq: 10 - 4 | wiki_freq: 3555 - 13 | sentence_idx: 995101 | align_1: 7-5 | align_2: 8-14 | entity: Green Committees of Correspondence - none |    In 1984 , the Green Committees of Correspondence in the United States expanded the Four Pillars into Ten Key Values which further included : ||| 1984年 ， Green Committees of Correspondence （ 英语 ： Green Committees of Correspondence ） 在 美国 将 四 大 支柱 扩大 为 十大 关键 价值 ， 其 增加 的 项目 有 ： 

Steinem 阿武 | w_freq: 6 - 2 | wiki_freq: 866 - 96 | sentence_idx: 997607 | align_1: 0-1 | align_2: 1-6 | entity: Steinem - 莫 阿武 |    Steinem said , “ Be thankful . ” ||| 莫 阿武 没有 推辞 ， 恭敬 说道 ： “ 多谢 老板 。 

MTN MTN | w_freq: 3 - 3 | wiki_freq: 1640 - 23 | sentence_idx: 998487 | align_1: 0-0 | align_2: 1-5 | entity: MTN - none |    MTN remains committed to building and maintaining cordial relationships with all regulatory authorities in Nigeria . ||| MTN 表示 ， 它 将 继续 致力于 与 尼日利亚 所有 监管 机构 建立 和 保持 友好 关系 。 

Qur’an 蔚宗论之 | w_freq: 176 - 1 | wiki_freq: 541 - 0 | sentence_idx: 998502 | align_1: 1-1 | align_2: 2-6 | entity: Qur’an - 范 蔚宗论之 |    The Qur’an mandates “ peace is a word from a merciful God . ” ||| 范 蔚宗论之 ， 以为 ： 「 所谈者 仁义 ， 所 传者 圣法 也 。 

